Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
716.985,TraderOne,Tick,1812,1897,-85,85,154400,153900,46128,294072,268572,OK
717.204,TraderOne,Tick,1812,1897,-85,85,154400,153900,46128,294072,268572,OK
717.547,TraderOne,Tick,1812,1897,-85,85,154400,153700,46128,294072,268572,OK
717.782,TraderOne,Tick,1812,1897,-85,85,154400,153700,46128,294072,268572,OK
718.047,TraderOne,Tick,1812,1897,-85,85,154200,153700,46128,294072,268572,OK
718.25,TraderOne,Tick,1812,1897,-85,85,154200,153700,46128,294072,268572,OK
718.469,TraderOne,Tick,1812,1897,-85,85,154200,153700,46128,294072,268572,OK
718.766,TraderOne,Tick,1812,1897,-85,85,154200,153600,46128,294072,268572,OK
718.985,TraderOne,Tick,1812,1897,-85,85,154200,153600,46128,294072,268572,OK
719.282,TraderOne,Tick,1812,1897,-85,85,154200,153600,46128,294072,268572,OK
719.547,TraderOne,Tick,1812,1897,-85,85,154300,153600,46128,294072,268572,OK
719.797,TraderOne,Tick,1812,1897,-85,85,154300,153800,46128,294072,268572,OK
720.047,TraderOne,Tick,1812,1897,-85,85,154100,153800,46128,294072,268572,OK
720.313,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
720.485,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
720.704,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
721.0,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
721.266,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
721.516,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
721.782,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
722.063,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
722.235,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
722.547,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
722.797,TraderOne,Tick,1812,1897,-85,85,154000,153700,46128,294072,268572,OK
723.016,TraderOne,Tick,1812,1897,-85,85,154000,153700,46128,294072,268572,OK
723.282,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
723.532,TraderOne,Tick,1812,1897,-85,85,154100,153700,46128,294072,268572,OK
723.844,TraderOne,Tick,1812,1897,-85,85,154100,153000,46128,294072,268572,OK
723.969,TraderOne,Tick,1812,1897,-85,85,153700,153000,46128,294072,268572,OK
724.25,TraderOne,Tick,1812,1897,-85,85,153700,153000,46128,294072,268572,OK
724.547,TraderOne,Tick,1812,1897,-85,85,153700,153000,46128,294072,268572,OK
724.782,TraderOne,Tick,1812,1897,-85,85,153500,153000,46128,294072,268572,OK
725.047,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
725.235,TraderOne,Tick,1812,1897,-85,85,153400,152800,46128,294072,268572,OK
725.532,TraderOne,Tick,1812,1897,-85,85,153400,152800,46128,294072,268572,OK
725.766,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
726.047,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
726.297,TraderOne,Tick,1812,1897,-85,85,153100,152600,46128,294072,268572,OK
726.5,TraderOne,Tick,1812,1897,-85,85,153100,152700,46128,294072,268572,OK
726.735,TraderOne,Tick,1812,1897,-85,85,153100,152700,46128,294072,268572,OK
726.954,TraderOne,Tick,1812,1897,-85,85,153100,152700,46128,294072,268572,OK
727.282,TraderOne,Tick,1812,1897,-85,85,153100,152700,46128,294072,268572,OK
727.547,TraderOne,Tick,1812,1897,-85,85,153100,152700,46128,294072,268572,OK
727.735,TraderOne,Tick,1812,1897,-85,85,153500,152700,46128,294072,268572,OK
728.032,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
728.235,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
728.516,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
728.782,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
728.954,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
729.25,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
729.516,TraderOne,Tick,1812,1897,-85,85,153000,152700,46128,294072,268572,OK
729.735,TraderOne,Tick,1812,1897,-85,85,153400,152700,46128,294072,268572,OK
730.016,TraderOne,Tick,1812,1897,-85,85,153400,152700,46128,294072,268572,OK
730.266,TraderOne,Tick,1812,1897,-85,85,153400,152700,46128,294072,268572,OK
730.454,TraderOne,Tick,1812,1897,-85,85,153400,152700,46128,294072,268572,OK
730.735,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
731.0,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
731.282,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
731.5,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
731.782,TraderOne,Tick,1812,1897,-85,85,153400,152900,46128,294072,268572,OK
732.079,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
732.282,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
732.516,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
732.782,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
733.032,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
733.266,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
733.454,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
733.75,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
734.0,TraderOne,Tick,1812,1897,-85,85,153100,152900,46128,294072,277072,OK
734.25,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
734.532,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
734.75,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
735.0,TraderOne,Tick,1812,1897,-85,85,153100,152800,46128,294072,268572,OK
735.25,TraderOne,Tick,1812,1897,-85,85,153100,153100,46128,294072,294072,OK
735.547,TraderOne,Tick,1812,1897,-85,85,153600,152900,46128,294072,268572,OK
735.797,TraderOne,Tick,1812,1897,-85,85,153000,152900,46128,294072,285572,OK
736.016,TraderOne,Tick,1812,1897,-85,85,153000,152800,46128,294072,277072,OK
736.313,TraderOne,Tick,1812,1897,-85,85,153000,152600,46128,294072,268572,OK
736.547,TraderOne,Tick,1812,1897,-85,85,153000,152500,46128,294072,268572,OK
736.735,TraderOne,Tick,1812,1897,-85,85,153000,152500,46128,294072,268572,OK
737.032,TraderOne,Tick,1812,1897,-85,85,152800,152500,46128,294072,268572,OK
737.297,TraderOne,Tick,1812,1897,-85,85,152800,152500,46128,294072,268572,OK
737.563,TraderOne,Tick,1812,1897,-85,85,152800,152500,46128,294072,268572,OK
737.766,TraderOne,Tick,1812,1897,-85,85,152800,152500,46128,294072,268572,OK
737.954,TraderOne,Tick,1812,1897,-85,85,153200,152500,46128,294072,268572,OK
738.204,TraderOne,Tick,1812,1897,-85,85,153200,152500,46128,294072,268572,OK
738.469,TraderOne,Tick,1812,1897,-85,85,152700,152500,46128,294072,277072,OK
738.75,TraderOne,Tick,1812,1897,-85,85,152700,152500,46128,294072,277072,OK
739.0,TraderOne,Tick,1812,1897,-85,85,152700,152500,46128,294072,277072,OK
739.282,TraderOne,Tick,1812,1897,-85,85,152700,152100,46128,294072,268572,OK
739.5,TraderOne,Tick,1812,1897,-85,85,152700,152100,46128,294072,268572,OK
739.719,TraderOne,Tick,1812,1897,-85,85,152700,152100,46128,294072,268572,OK
740.0,TraderOne,Tick,1812,1897,-85,85,152600,152100,46128,294072,268572,OK
740.282,TraderOne,Tick,1812,1897,-85,85,152600,152400,46128,294072,277072,OK
740.547,TraderOne,Tick,1812,1897,-85,85,152600,152400,46128,294072,277072,OK
740.719,TraderOne,Tick,1812,1897,-85,85,152600,152500,46128,294072,285572,OK
740.969,TraderOne,Tick,1812,1897,-85,85,152600,152500,46128,294072,285572,OK
741.235,TraderOne,Tick,1812,1897,-85,85,152600,152500,46128,294072,285572,OK
741.532,TraderOne,Tick,1812,1897,-85,85,152600,152000,46128,294072,268572,OK
741.766,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
742.016,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
742.204,TraderOne,Tick,1812,1897,-85,85,152600,151800,46128,294072,268572,OK
742.5,TraderOne,Tick,1812,1897,-85,85,152600,151700,46128,294072,268572,OK
742.735,TraderOne,Tick,1812,1897,-85,85,152600,151700,46128,294072,268572,OK
743.047,TraderOne,Tick,1812,1897,-85,85,152600,151700,46128,294072,268572,OK
743.266,TraderOne,Tick,1812,1897,-85,85,152600,151700,46128,294072,268572,OK
743.454,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
743.704,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
743.985,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
744.313,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
744.5,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
744.704,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
745.016,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
745.282,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
745.485,TraderOne,Tick,1812,1897,-85,85,152600,151900,46128,294072,268572,OK
745.813,TraderOne,Tick,1812,1897,-85,85,152100,151900,46128,294072,277072,OK
745.954,TraderOne,Tick,1812,1897,-85,85,152100,151900,46128,294072,277072,OK
746.235,TraderOne,Tick,1812,1897,-85,85,152100,151800,46128,294072,268572,OK
746.547,TraderOne,Tick,1812,1897,-85,85,152100,151800,46128,294072,268572,OK
746.813,TraderOne,Tick,1812,1897,-85,85,152100,151900,46128,294072,277072,OK
747.047,TraderOne,Tick,1812,1897,-85,85,152100,151900,46128,294072,277072,OK
747.219,TraderOne,Tick,1812,1897,-85,85,152100,151700,46128,294072,268572,OK
747.469,TraderOne,Tick,1812,1897,-85,85,152100,151700,46128,294072,268572,OK
747.735,TraderOne,Tick,1812,1897,-85,85,152100,151700,46128,294072,268572,OK
748.063,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
748.219,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
748.547,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
748.766,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
749.063,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
749.235,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
749.485,TraderOne,Tick,1812,1897,-85,85,152000,151700,46128,294072,268572,OK
749.797,TraderOne,Tick,1821,1897,-76,76,151500,151700,45992,293308,308508,OK
749.985,TraderOne,Tick,1829,1897,-68,68,151400,151700,46234,293866,314266,OK
750.204,TraderOne,Tick,1836,1897,-61,61,151400,151700,46446,294354,312654,OK
750.454,TraderOne,Tick,1842,1897,-55,55,151400,151700,46628,294772,311272,OK
750.766,TraderOne,Tick,1848,1897,-49,49,151000,151500,46810,295190,309890,OK
751.016,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
751.219,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
751.547,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
751.75,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
752.047,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
752.204,TraderOne,Tick,1853,1897,-44,44,151400,151500,46961,295539,299939,OK
752.516,TraderOne,Tick,1853,1897,-44,44,151400,151700,46961,295539,308739,OK
752.782,TraderOne,Tick,1853,1897,-44,44,151400,151400,46961,295539,295539,OK
752.969,TraderOne,Tick,1853,1897,-44,44,151400,151200,46961,295539,286739,OK
753.266,TraderOne,Tick,1853,1897,-44,44,151400,151000,46961,295539,282339,OK
753.547,TraderOne,Tick,1853,1897,-44,44,151400,151000,46961,295539,282339,OK
753.782,TraderOne,Tick,1853,1897,-44,44,151400,151000,46961,295539,282339,OK
753.969,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
754.266,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
754.516,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
754.704,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
755.016,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
755.282,TraderOne,Tick,1853,1897,-44,44,151400,151100,46961,295539,282339,OK
755.485,TraderOne,Tick,1853,1897,-44,44,151400,151200,46961,295539,286739,OK
755.782,TraderOne,Tick,1857,1897,-40,40,150700,151200,46901,295599,307599,OK
756.0,TraderOne,Tick,1857,1897,-40,40,150700,151200,46901,295599,307599,OK
756.282,TraderOne,Tick,1857,1898,-41,41,151900,151300,46886,295514,283214,OK
756.516,TraderOne,Tick,1857,1898,-41,41,151900,151100,46886,295514,283214,OK
756.75,TraderOne,Tick,1857,1898,-41,41,151900,151100,46886,295514,283214,OK
757.032,TraderOne,Tick,1857,1902,-45,45,151900,151100,46825,294775,281275,OK
757.297,TraderOne,Tick,1857,1902,-45,45,151900,151100,46825,294775,281275,OK
757.547,TraderOne,Tick,1857,1902,-45,45,151900,151100,46825,294775,281275,OK
757.704,TraderOne,Tick,1857,1902,-45,45,151900,151100,46825,294775,281275,OK
758.032,TraderOne,Tick,1857,1902,-45,45,151900,151100,46825,294775,281275,OK
758.266,TraderOne,Tick,1857,1912,-55,55,151900,151100,46674,292926,276426,OK
758.547,TraderOne,Tick,1857,1912,-55,55,151900,151100,46674,292926,276426,OK
758.75,TraderOne,Tick,1857,1912,-55,55,151900,151400,46674,292926,276426,OK
758.985,TraderOne,Tick,1857,1912,-55,55,151900,151500,46674,292926,276426,OK
759.297,TraderOne,Tick,1857,1912,-55,55,151900,151500,46674,292926,276426,OK
759.5,TraderOne,Tick,1857,1912,-55,55,151900,151500,46674,292926,276426,OK
759.719,TraderOne,Tick,1857,1912,-55,55,151900,151500,46674,292926,276426,OK
760.047,TraderOne,Tick,1857,1922,-65,65,151800,151500,46523,292077,272577,OK
760.235,TraderOne,Tick,1857,1922,-65,65,151800,151500,46523,292077,272577,OK
760.516,TraderOne,Tick,1863,1922,-59,59,150900,151500,46432,292168,309868,OK
760.704,TraderOne,Tick,1863,1922,-59,59,150900,151500,46432,292168,309868,OK
761.016,TraderOne,Tick,1863,1922,-59,59,150900,151300,46432,292168,309868,OK
761.297,TraderOne,Tick,1863,1922,-59,59,150900,151300,46432,292168,309868,OK
761.5,TraderOne,Tick,1863,1922,-59,59,150900,151300,46432,292168,309868,OK
761.75,TraderOne,Tick,1863,1928,-65,65,151800,151300,46341,291059,271559,OK
762.047,TraderOne,Tick,1863,1938,-75,75,151800,151300,46190,291210,268710,OK
762.282,TraderOne,Tick,1869,1938,-69,75,150900,151000,46099,-614699,298201,OK
762.532,TraderOne,Tick,1869,1944,-75,75,151600,151000,46008,290192,267692,OK
762.797,TraderOne,Tick,1869,1944,-75,75,151600,151100,46008,290192,267692,OK
763.047,TraderOne,Tick,1869,1944,-75,75,151600,151000,46008,290192,267692,OK
763.235,TraderOne,Tick,1869,1944,-75,75,151600,151000,46008,290192,267692,OK
763.485,TraderOne,Tick,1869,1944,-75,75,151600,151000,46008,290192,267692,OK
763.719,TraderOne,Tick,1877,1944,-67,67,150700,150900,45887,290313,303713,OK
764.047,TraderOne,Tick,1877,1944,-67,67,150700,150900,45887,290313,303713,OK
764.266,TraderOne,Tick,1877,1944,-67,67,150700,150900,45887,290313,303713,OK
764.5,TraderOne,Tick,1879,1944,-65,65,150700,150900,45857,290343,303343,OK
764.766,TraderOne,Tick,1879,1954,-75,65,150800,150900,45706,1798494,296994,OK
765.032,TraderOne,Tick,1879,1954,-75,75,150800,150900,45706,289494,296994,OK
765.266,TraderOne,Tick,1879,1954,-75,75,150800,150900,45706,289494,296994,OK
765.469,TraderOne,Tick,1879,1954,-75,75,150800,150900,45706,289494,296994,OK
765.75,TraderOne,Tick,1879,1954,-75,75,150800,150900,45706,289494,296994,OK
765.969,TraderOne,Tick,1887,1954,-67,67,150800,150900,45947,290853,297553,OK
766.266,TraderOne,Tick,1894,1954,-60,60,150800,150900,46158,292042,298042,OK
766.532,TraderOne,Tick,1900,1954,-54,54,150600,150900,46339,293061,309261,OK
766.735,TraderOne,Tick,1900,1954,-54,54,150600,150900,46339,293061,309261,OK
767.032,TraderOne,Tick,1900,1954,-54,54,150600,150900,46339,293061,309261,OK
767.297,TraderOne,Tick,1900,1954,-54,54,150600,150900,46339,293061,309261,OK
767.516,TraderOne,Tick,1900,1954,-54,54,150600,150900,46339,293061,309261,OK
767.735,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
768.016,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
768.266,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
768.547,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
768.782,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
768.985,TraderOne,Tick,1900,1954,-54,54,150600,150700,46339,293061,298461,OK
769.282,TraderOne,Tick,1905,1954,-49,49,150600,150700,46264,294636,299536,OK
769.516,TraderOne,Tick,1910,1954,-44,44,150900,151100,46415,295485,304285,OK
769.782,TraderOne,Tick,1914,1954,-40,40,150900,151100,46536,295764,303764,OK
770.0,TraderOne,Tick,1918,1954,-36,36,150900,151100,46657,296043,303243,OK
770.282,TraderOne,Tick,1918,1954,-36,36,150900,151100,46657,296043,303243,OK
770.485,TraderOne,Tick,1922,1954,-32,32,150900,151100,46778,296322,302722,OK
770.797,TraderOne,Tick,1925,1954,-29,29,150900,151100,46869,297131,302931,OK
771.0,TraderOne,Tick,1925,1954,-29,29,150900,151100,46869,297131,302931,OK
771.297,TraderOne,Tick,1928,1954,-26,26,150900,151100,46960,297640,302840,OK
771.485,TraderOne,Tick,1931,1954,-23,23,150900,151100,47051,298149,302749,OK
771.704,TraderOne,Tick,1933,1954,-21,21,150900,151100,47111,298289,302489,OK
772.016,TraderOne,Tick,1935,1954,-19,19,150900,151100,47171,298629,302429,OK
772.282,TraderOne,Tick,1937,1954,-17,17,150900,151100,47231,298969,302369,OK
772.516,TraderOne,Tick,1939,1954,-15,15,150900,151100,47291,299309,302309,OK
772.782,TraderOne,Tick,1941,1954,-13,13,150900,151100,47351,299649,302249,OK
773.047,TraderOne,Tick,1942,1954,-12,12,150500,151100,47336,299564,303164,OK
773.282,TraderOne,Tick,1942,1957,-15,15,151400,151100,47291,299309,294809,OK
773.454,TraderOne,Tick,1942,1957,-15,15,151400,151100,47291,299309,294809,OK
773.782,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
773.969,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
774.313,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
774.5,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
774.75,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
775.016,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
775.25,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
775.532,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
775.719,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
776.0,TraderOne,Tick,1944,1957,-13,13,150500,151100,47261,299339,303239,OK
776.297,TraderOne,Tick,1944,1959,-15,15,151200,151100,47231,298969,297469,OK
776.469,TraderOne,Tick,1944,1969,-25,25,151500,151100,47534,300666,293166,OK
776.797,TraderOne,Tick,1944,1979,-35,35,151500,151100,47837,302363,291863,OK
776.969,TraderOne,Tick,1944,1989,-45,45,151500,151100,48140,305060,291560,OK
777.297,TraderOne,Tick,1944,1989,-45,45,151500,151100,48140,305060,291560,OK
777.516,TraderOne,Tick,1944,1989,-45,45,151500,151100,48140,305060,291560,OK
777.797,TraderOne,Tick,1944,1989,-45,45,151500,151100,48140,305060,291560,OK
778.047,TraderOne,Tick,1944,1989,-45,45,151500,151100,48140,305060,291560,OK
778.282,TraderOne,Tick,1944,1999,-55,45,151100,151100,47989,1816211,305211,OK
778.485,TraderOne,Tick,1944,2009,-65,65,151300,151100,48291,302909,289909,OK
778.719,TraderOne,Tick,1944,2014,-70,70,151100,151100,48442,302258,302258,OK
779.047,TraderOne,Tick,1944,2019,-75,75,151700,151100,48366,301834,279334,OK
779.266,TraderOne,Tick,1944,2019,-75,75,151700,151100,48366,301834,279334,OK
779.5,TraderOne,Tick,1944,2019,-75,75,151700,151100,48366,301834,279334,OK
779.735,TraderOne,Tick,1949,2019,-70,70,150900,151100,48291,302409,316409,OK
780.016,TraderOne,Tick,1956,2019,-63,63,150700,151100,48502,304298,323198,OK
780.313,TraderOne,Tick,1961,2019,-58,58,150700,151100,48653,305647,323047,OK
780.563,TraderOne,Tick,1961,2019,-58,58,150700,151100,48653,305647,323047,OK
780.782,TraderOne,Tick,1961,2019,-58,58,150700,151100,48653,305647,323047,OK
781.032,TraderOne,Tick,1961,2019,-58,58,150700,150800,48653,305647,311447,OK
781.297,TraderOne,Tick,1961,2033,-72,72,150900,150800,48758,306942,299742,OK
781.469,TraderOne,Tick,1961,2036,-75,75,150900,150800,48849,306851,299351,OK
781.797,TraderOne,Tick,1961,2046,-85,85,150900,150800,49151,306549,298049,OK
781.985,TraderOne,Tick,1961,2046,-85,85,150900,150800,49151,306549,298049,OK
782.235,TraderOne,Tick,1961,2046,-85,85,150900,150800,49151,306549,298049,OK
782.5,TraderOne,Tick,1961,2046,-85,85,150900,151200,49151,306549,332049,OK
782.766,TraderOne,Tick,1970,2046,-76,76,150600,151400,49015,308485,331285,OK
782.985,TraderOne,Tick,1970,2046,-76,76,150600,151400,49015,308485,331285,OK
783.235,TraderOne,Tick,1970,2046,-76,76,150600,151400,49015,308485,331285,OK
783.532,TraderOne,Tick,1970,2046,-76,76,150600,151400,49015,308485,331285,OK
783.735,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
784.016,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
784.204,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
784.469,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
784.797,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
785.032,TraderOne,Tick,1970,2055,-85,85,151500,151400,48879,310421,301921,OK
785.235,TraderOne,Tick,1979,2055,-76,76,150500,151400,48743,311457,334257,OK
785.532,TraderOne,Tick,1979,2055,-76,76,150500,151400,48743,311457,334257,OK
785.766,TraderOne,Tick,1987,2055,-68,76,150500,151400,48622,-894022,337578,OK
786.047,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
786.25,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
786.547,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
786.766,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
786.985,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
787.204,TraderOne,Tick,1987,2055,-68,68,150500,151400,48622,312378,332778,OK
787.469,TraderOne,Tick,1987,2055,-68,68,150500,150800,48622,312378,332778,OK
787.782,TraderOne,Tick,1994,2055,-61,61,150500,150800,48517,313183,331483,OK
788.016,TraderOne,Tick,1994,2062,-68,61,151400,150500,48411,1368889,294989,OK
788.266,TraderOne,Tick,1994,2062,-68,68,151400,150500,48411,314689,294289,OK
788.485,TraderOne,Tick,1994,2062,-68,68,151400,150500,48411,314689,294289,OK
788.75,TraderOne,Tick,1994,2069,-75,75,151100,150500,48306,315494,292994,OK
789.047,TraderOne,Tick,2001,2069,-68,68,150400,150300,48201,315599,308799,OK
789.235,TraderOne,Tick,2001,2076,-75,75,150300,150200,48411,315389,307889,OK
789.532,TraderOne,Tick,2001,2086,-85,85,150300,150200,48712,315088,306588,OK
789.719,TraderOne,Tick,2001,2086,-85,85,150300,150200,48712,315088,306588,OK
790.032,TraderOne,Tick,2001,2086,-85,85,150300,150200,48712,315088,306588,OK
790.25,TraderOne,Tick,2001,2086,-85,85,150900,150200,48712,315088,289588,OK
790.469,TraderOne,Tick,2001,2086,-85,85,150900,150200,48712,315088,289588,OK
790.75,TraderOne,Tick,2001,2086,-85,85,150900,150200,48712,315088,289588,OK
791.032,TraderOne,Tick,2001,2086,-85,85,150900,150200,48712,315088,289588,OK
791.235,TraderOne,Tick,2001,2086,-85,85,150900,150400,48712,315088,289588,OK
791.547,TraderOne,Tick,2001,2086,-85,85,151000,150800,48712,315088,298088,OK
791.782,TraderOne,Tick,2001,2086,-85,85,151100,150800,48712,315088,289588,OK
792.0,TraderOne,Tick,2001,2086,-85,85,151100,150800,48712,315088,289588,OK
792.219,TraderOne,Tick,2010,2086,-76,76,150200,150800,48577,317023,339823,OK
792.547,TraderOne,Tick,2010,2086,-76,76,150200,150800,48577,317023,339823,OK
792.735,TraderOne,Tick,2010,2086,-76,76,150200,150900,48577,317023,339823,OK
793.016,TraderOne,Tick,2010,2086,-76,76,150200,150900,48577,317023,339823,OK
793.282,TraderOne,Tick,2010,2086,-76,76,150200,150900,48577,317023,339823,OK
793.547,TraderOne,Tick,2018,2086,-68,68,150300,150900,48457,318743,339143,OK
793.75,TraderOne,Tick,2018,2086,-68,68,150300,151000,48457,318743,339143,OK
794.047,TraderOne,Tick,2018,2086,-68,68,150300,151000,48457,318743,339143,OK
794.266,TraderOne,Tick,2018,2086,-68,68,150300,151000,48457,318743,339143,OK
794.547,TraderOne,Tick,2018,2086,-68,68,150300,151000,48457,318743,339143,OK
794.704,TraderOne,Tick,2018,2086,-68,68,150300,151000,48457,318743,339143,OK
795.032,TraderOne,Tick,2018,2086,-68,68,150300,150900,48457,318743,339143,OK
795.235,TraderOne,Tick,2018,2086,-68,68,150300,150900,48457,318743,339143,OK
795.516,TraderOne,Tick,2018,2086,-68,68,150300,150900,48457,318743,339143,OK
795.797,TraderOne,Tick,2018,2086,-68,68,150300,150900,48457,318743,339143,OK
796.0,TraderOne,Tick,2018,2093,-75,75,151500,150900,48351,318149,295649,OK
796.297,TraderOne,Tick,2018,2093,-75,75,151500,150500,48351,318149,295649,OK
796.547,TraderOne,Tick,2018,2103,-85,85,150700,150500,48652,319848,302848,OK
796.704,TraderOne,Tick,2018,2103,-85,85,150700,150500,48652,319848,302848,OK
796.954,TraderOne,Tick,2018,2103,-85,85,150700,150500,48652,319848,302848,OK
797.219,TraderOne,Tick,2018,2103,-85,85,150700,150500,48652,319848,302848,OK
797.5,TraderOne,Tick,2018,2103,-85,85,150700,150500,48652,319848,302848,OK
